-691699209.606974	 -143564459.908188	 -3256425.479548	-68558517904.394180	 14360871763.881943	 1777650627.993444	-100138513551.270900	 -44418720179.696571	 -2624726375.089672	-92134566212.346268	 120430584362.333210	 1922541.756832	-92032953225.552414	 120072043501.987270	 -27871119.849844	61464010160.006989	 260929318190.820980	 8429660921.710973	725167695103.343990	 150038246594.639560	 3415008556.291377	-178500080027.880520	 -268468489163.675020	 87175679793.713272	
-689028076.910409	 -156254876.110324	 -3543460.699559	-65268846271.712646	 -23549499022.166779	 -2875908644.071385	-80993346014.495712	 -73372643926.478134	 -4338512756.148140	-114002593522.505770	 100715973820.962420	 104119.830027	-113989118709.106190	 101090710723.086530	 33045234.192558	40611773596.580032	 274044202408.149780	 8853400788.605280	722396441558.739140	 163471933076.285030	 3720771622.152280	-201951915859.823580	 -278518885756.713500	 90436546583.293442	
-686168761.427737	 -168902041.989388	 -3830605.841417	-36013656569.004906	 -51618297240.818192	 -6321055687.845148	-53602199600.391350	 -94804908537.433426	 -5606961488.784007	-131558958424.801420	 77180122774.492554	 -315474.304450	-131748330362.275910	 76846352874.002182	 -32357029.369309	19499842683.400532	 285448545952.727780	 9221887786.332228	719388746648.192380	 176852115389.093440	 4025316885.326237	-224805067269.871120	 -287739326795.922360	 93427766938.181122	
-683116070.964831	 -181513128.594479	 -4118462.684254	10576734994.931194	 -51734861054.689400	 -6334071993.604269	-20751468761.498177	 -106466313243.293910	 -6296907578.744786	-144174991063.942660	 50703135945.928032	 -2345110.058060	-143901201568.657070	 50950747388.681862	 23418969.307115	-1728204126.498878	 295234284594.402470	 9538091605.670872	716145736013.423460	 190174448937.091830	 4328545458.769927	-247097743469.463200	 -296239288944.411930	 96184910050.224838	
-679859311.437337	 -194092490.519315	 -4407401.390422	44395648278.545822	 -10210396046.434675	 -1234214860.259214	14179889428.431271	 -107088179561.939990	 -6333239536.767060	-151375645215.065490	 22321240179.435951	 -3251289.574102	-151744160083.720550	 22206841289.733158	 -18533971.173886	-22952307234.885395	 303495474762.819890	 9805050413.019899	712668621917.710820	 203434616175.006740	 4630359070.814682	-268865384239.911770	 -304107501616.760740	 98736804382.235703	
-676385103.781833	 -206634449.303862	 -4696711.025150	26114271600.287354	 41639167019.653816	 5133353473.441061	47554106105.950401	 -96536188691.372147	 -5708007973.861223	-152933556001.293730	 -6911638584.301620	 -4891606.098852	-152571246642.003630	 -6955386622.776929	 -3764586.097549	-44072668161.438240	 310325418725.416500	 10025777997.247625	708958702464.887080	 216628328563.701050	 4930660109.799179	-290140496254.412960	 -311416885937.052060	 101107142236.187650	
-672690201.903945	 -219127721.905796	 -4985162.782022	-21057061442.479706	 55427525831.556595	 6827553560.655383	75852053389.023529	 -75853089332.071793	 -4482954055.489250	-148759317824.810730	 -35894462822.144768	 -6436145.318355	-149103790514.382450	 -35723898578.206512	 3840585.052714	-65006719999.723145	 315814757300.635800	 10203202170.008535	705017360767.724120	 229751328500.236050	 5229351668.130716	-310952735217.760800	 -318228113181.575870	 103315635845.182310	
-668774697.128267	 -231566986.762468	 -5272429.828707	-57929074660.027580	 34754996555.581551	 4290487136.284639	96056306456.571060	 -47174215807.278030	 -2784506995.351356	-139034139229.334350	 -63527548655.465179	 -7406201.935040	-138816339416.628140	 -63833994255.192314	 -31075338.802782	-85686418542.396530	 320050276710.387330	 10340126227.997789	700846064064.880000	 242799391219.456180	 5526337585.644012	-331329097527.593320	 -324592218002.271610	 105378866425.793470	
-664636037.906235	 -243947190.620171	 -5558367.930246	-70472579744.354752	 -1601193587.292097	 -172274118.254079	105993647584.670390	 -13514349351.611246	 -791164378.870039	-124079894923.313310	 -88786395497.869705	 -9333050.125424	-124207103395.012820	 -88432157974.470596	 19367527.529807	-106055881716.463590	 323114228050.853640	 10439206971.577887	696446362789.097170	 255768326668.603760	 5821522492.531544	-351294152243.156370	 -330552550887.063720	 107310918568.573270	
-660271963.876327	 -256261295.860425	 -5842701.155917	-56054482491.972984	 -37411497335.761124	 -4567985207.456254	104589772284.474790	 21556247345.156754	 1285689102.859291	-104452431452.478700	 -110670850542.675890	 -9742689.530615	-104511170097.831270	 -111048004287.172760	 -42733902.563172	-126069368091.744230	 325084005323.828430	 10502944310.111151	691819889592.569210	 268653981351.731630	 6114811851.479065	-370870278697.185610	 -336146259887.165040	 109123861689.051960	
-655681801.786402	 -268501600.037014	 -6125134.533636	-17775302934.434166	 -56293315340.471588	 -6885116141.127598	91997628495.891754	 54309074489.862213	 3225301423.109910	-80866081396.935394	 -128356963271.093860	 -11501519.146861	-80693819569.206009	 -128035710975.532810	 18414887.889215	-145689566257.025480	 326032067775.553160	 10533678756.380024	686968358328.852540	 281452240138.184750	 6406111998.726275	-390077893056.242610	 -341405431134.118230	 110828120608.560090	
-650865390.230201	 -280661032.940160	 -6405460.134289	28970103393.078667	 -39483880267.227928	 -4819910838.839589	69578897839.855072	 81275930106.841293	 4822333361.088647	-54185551974.581718	 -141097570081.500580	 -11635176.149008	-54493162313.211288	 -141329181649.236600	 -36559644.835190	-164886158894.979460	 326026023505.394650	 10533594127.745499	681893562987.618650	 294159028030.925840	 6695330184.024830	-408935656546.791260	 -346357978119.072080	 112432764488.494380	
-645820608.265512	 -292730611.883294	 -6683196.051657	43529610287.531601	 13719863658.466309	 1713899119.287145	39741656628.939835	 99632357508.905914	 5909560999.249110	-25440852999.078403	 -148377744866.258820	 -12694789.743576	-25080119984.788185	 -148294050755.959690	 1522196.284037	-183634623922.772460	 325128815090.341670	 10504723542.002098	676597376577.839230	 306770311894.030760	 6982374609.701469	-427460662991.302730	 -351028343315.633610	 113945734777.952710	
-640550628.760069	 -304694550.343965	 -6956949.028406	7234942274.964420	 52561662784.139671	 6484210225.511824	5659962430.712815	 107496836345.333080	 6375589539.480619	4291948898.927462	 -149842399100.806240	 -12813938.420417	3908418639.810379	 -149801297872.683840	 -17851315.825152	-201915237013.679930	 323398965673.847170	 10448957366.473606	671081749960.357060	 319282102143.283630	 7267154469.128283	-445668605808.564760	 -355438057763.004030	 115374027008.069180	
-635069443.491715	 -316543093.894828	 -7225969.966270	-38758304022.107658	 49843758973.206245	 6151609240.438055	-29082935737.407745	 104112869165.297730	 6175633725.659369	33809888751.068947	 -145375076016.341460	 -12879595.931327	34125017137.058655	 -145576856459.598270	 -22115432.267512	-219712243386.442050	 320890856886.206360	 10368052194.252201	665348710636.690550	 331690454401.257140	 7549579984.436536	-463573925801.198360	 -359606191786.709660	 116723837223.012620	
-629388960.165756	 -328275695.994227	 -7490540.810188	-66323487132.173744	 20534974022.077492	 2554074678.399764	-60879983888.534866	 89901267258.522232	 5334612382.309137	61960859413.963196	 -135104706933.844360	 -13099428.025047	61725499412.791451	 -134812778388.332340	 5325958.140736	-237013170847.292720	 317655019304.694640	 10263640221.494799	659400361496.533330	 343991471115.221560	 7829562443.482519	-481189941502.051450	 -363549721329.651310	 118000680996.911640	
-623517028.264216	 -339894315.137553	 -7751164.391384	-67698846615.618454	 -17467145786.022427	 -2110833184.714940	-86469751385.613602	 66388317538.626038	 3942894957.549894	87566878009.432144	 -119366661327.598890	 -12182580.313943	87637372023.476913	 -119736937938.227040	 -41501634.916666	-253808260037.020140	 313738422674.628110	 10137238618.149603	653238879529.580200	 356181303138.280580	 8107014236.075869	-498528963976.274410	 -367283828197.099790	 119209490980.257600	
-617458952.238617	 -351402157.444546	 -8008435.214898	-42616169910.961861	 -48416986369.613907	 -5909792681.985351	-103254587256.816620	 36028502525.250481	 2145805455.115727	109573766250.075820	 -98785166677.211288	 -12401726.996181	109625902917.940700	 -98416675031.404663	 20300429.755749	-270089991637.268250	 309184757603.361630	 9990258629.214882	646866514505.122070	 368256151269.828550	 8381848889.103705	-515602397927.692320	 -370822148051.842770	 120354697471.667390	
-611217151.662647	 -362803764.280903	 -8263083.324623	2303055869.633763	 -54740542761.797012	 -6684999229.354688	-109543331752.359700	 1947111541.575229	 128382987.280394	127046984283.303250	 -74135554948.866608	 -10897421.373671	126832383385.053480	 -74456317490.020340	 -44203036.988109	-285852693774.384280	 304034703710.000850	 9824014240.877317	640285587618.434450	 380212267752.422300	 8653981100.507460	-532420830813.851010	 -374176976726.919680	 121440295448.798130	
-604788971.086177	 -374103853.024951	 -8515868.670623	41752277225.558723	 -20012076651.878757	 -2419674345.055605	-104704319677.033260	 -32370219735.835014	 -1902999764.256421	139222579718.465450	 -46445631625.341682	 -10794195.433448	139521713212.141880	 -46231118574.230217	 15799497.510497	-301092215773.113340	 298326181549.765200	 9639730320.663347	633498490103.733520	 392045957724.035640	 8923326772.181763	-548994111497.814150	 -377359443009.179930	 122469900707.293750	
-598166843.510388	 -385300572.906639	 -8766789.566165	32831687802.918510	 34608789331.806923	 4288026334.196991	-89221631411.608276	 -63414844720.390503	 -3740609112.599894	145595057000.446750	 -16829387728.440166	 -9341771.163178	145220315209.212740	 -16914462422.260033	 -26850147.949213	-315805656763.668030	 292094587167.775570	 9438550193.786154	626507681814.377930	 403753580625.592530	 9189803041.911017	-565331419785.528440	 -380379654243.177670	 123446797170.807500	
-591350445.207730	 -396385743.582668	 -9015145.235338	-12887240835.414322	 55853941734.086182	 6897625345.121291	-64652341880.397987	 -87994234106.601410	 -5195428897.562182	145854585630.903560	 13468939398.800953	 -8629981.256954	146211739587.063660	 13382571882.497305	 -6234893.956618	-329991139600.117610	 285373009056.910030	 9221542650.370455	619315689773.859740	 415331551564.529360	 9453328314.338682	-581441328025.940920	 -383246819739.682860	 124373976992.094160	
-584343150.883479	 -407357772.557772	 -9261149.091854	-53060931260.706032	 39739796711.411400	 4920081866.737192	-33486309954.810539	 -103547841220.429020	 -6115861551.020341	140023868710.378230	 43185993760.591827	 -7754385.589404	139697781817.692600	 43385133089.735291	 51936.180773	-343647622247.914980	 278192427873.605410	 8989708395.393179	611925106700.043580	 426776342630.965640	 9713822290.737295	-597331855785.825680	 -385969355935.333620	 125254174724.904010	
-577143375.654890	 -418216755.837684	 -9505345.809324	-70146252380.000031	 4861622908.810777	 638641261.687465	1085313430.897072	 -108413522725.838230	 -6403501648.886642	128326972277.405980	 71099431339.656342	 -6511421.140634	128515721890.437260	 70768840052.227600	 -28561557.904266	-356774740217.640010	 270581899681.366730	 8743985965.652283	604338589500.474240	 438084484164.931520	 9971205997.869310	-613010518475.584470	 -388554976466.282840	 126089896589.993320	
-569747128.607675	 -428960120.043155	 -9748083.705888	-60312474350.995468	 -32144407599.794174	 -3904025033.029100	35479706274.210220	 -102017297603.457550	 -6024370526.791902	111296997109.979190	 96035336024.452713	 -6332415.178067	111207608362.813750	 96396363247.449478	 20475106.199734	-369372674731.390690	 262568723706.893890	 8485257147.678097	596558857742.301390	 449252565975.647030	 10225401815.906271	-628484370699.026980	 -391010769701.712100	 126883445663.325030	
-562150127.505829	 -439582797.136939	 -9989529.961494	-25561388874.462448	 -55236795457.862877	 -6738275276.994246	66087258287.104301	 -84960499123.397400	 -5014075831.805372	89654945907.759262	 117016045275.190020	 -4985981.862464	89562744690.767044	 116643205057.030620	 -37571693.354905	-381442042260.741640	 254178595688.947630	 8214351931.504717	588588692097.899410	 460277238510.368710	 10476333505.188742	-643760044996.916260	 -393343265786.728880	 127636943655.665440	
-554347896.100136	 -450077981.005121	 -10229741.708985	21890685399.928421	 -45734029605.194420	 -5570338382.838735	89657645609.817642	 -58984389215.607307	 -3475716029.457918	64320443951.199127	 133180076356.989670	 -5304499.960676	64531263503.493698	 133475004724.836900	 24691894.601974	-392983801866.023620	 245435747965.447390	 7932053035.717956	580430932765.354370	 471155213972.342590	 10723926231.827526	-658843786555.392580	 -395558494857.409180	 128352349825.381420	
-546334133.978738	 -460435301.025704	 -10468404.028689	45299327465.483887	 3652658426.550992	 494653367.607758	103663345188.543550	 -26804571831.445282	 -1570076128.002268	36366612886.397232	 143946073451.669400	 -4377262.375983	36040435190.627449	 143739469056.390750	 -31457191.298193	-403999177380.389950	 236363077443.502170	 7639100040.752586	572088477864.504520	 481883267389.553280	 10968106592.198792	-673741484367.706790	 -397662037791.087460	 129031477466.838930	
-538106613.145889	 -470634933.753349	 -10704055.226403	15532660679.141453	 48778595300.457001	 6036360032.081909	106592705713.455780	 8174555988.246770	 501279324.440293	6915727769.664743	 148911959171.843630	 -4895040.013697	7286498615.048182	 148951334865.547450	 11278810.390839	-414489591983.981630	 226982262546.377080	 7336193166.582515	563564281811.476440	 492458237637.726260	 11208802636.430534	-688458699272.562130	 -399659070617.481810	 129676008339.614150	
-529676969.052418	 -480658258.638281	 -10935334.115344	-31642796058.140236	 52589249243.022675	 6505139147.161445	98129540640.293472	 42234890927.758942	 2518213902.974588	-22815481469.587006	 147951489468.422360	 -4824008.861439	-23190451919.068813	 148023669886.311980	 -13017608.628791	-424456613130.633420	 217313870159.520660	 7023996728.216833	554861353679.103640	 502877028420.286620	 11445943890.713577	-703000689236.941410	 -401554403521.309200	 130287505341.287400	
-521059404.279364	 -490495733.349351	 -11161883.470960	-63255802241.566780	 26478710744.178661	 3300080423.889543	79191020064.989731	 71761757339.585007	 4266716569.332018	-51690158479.104805	 141165108206.797120	 -5289444.064056	-51396841379.657349	 140927398201.431150	 -12722007.429457	-433901906157.993770	 207377453530.095280	 6703142298.662194	545982755546.894710	 513136609200.787480	 11679461378.252689	-717372432199.083250	 -403352515210.379520	 130867423674.578250	
-512266935.015701	 -500140959.586326	 -11383563.592126	-69287622682.571045	 -11160355095.304478	 -1320457189.231667	51817750867.506218	 93647020546.780151	 5562768730.707768	-78563006764.315094	 128860425436.788670	 -6260620.673591	-78762681774.737839	 129172320849.011460	 10575375.670731	-442827195200.993650	 197191642024.480710	 6374231608.494360	536931600839.855830	 523234016085.134340	 11909287639.086449	-731578646748.310550	 -405057583300.037290	 131417120719.470180	
-503313027.920372	 -509589859.699301	 -11600306.616453	-48543793893.952850	 -44473561272.565331	 -5409798001.677126	18933697278.695187	 105625012961.190120	 6272232955.019416	-102439826508.025740	 111587728445.617690	 -6582723.854483	-102402388882.302630	 111207786526.945800	 -35384374.827421	-451234230234.314030	 186774223564.810180	 6037839209.803938	527711052656.975220	 533166352651.442870	 12135356748.683027	-745623810885.257930	 -406673511259.462950	 131937864787.975860	
-494211123.860768	 -518841775.460380	 -11812225.525830	-5994268105.466576	 -56425316669.967308	 -6876251901.839279	-15987330461.649508	 106501469834.278050	 6324406849.018876	-122422027647.918470	 90015579719.498795	 -8378311.937034	-122327088062.954280	 90373326758.800751	 24132811.891213	-459124759272.836670	 176142220483.489350	 5694514927.779413	518324322086.582400	 542930790726.178590	 12357604335.415956	-759512179073.797360	 -408203952378.650570	 132430842910.815280	
-484972015.672953	 -527899587.202406	 -12019624.088174	37529738689.212151	 -29033271459.066730	 -3511925980.830756	-49301924300.277061	 96255056338.745789	 5718033337.493358	-137775537124.176670	 65025674999.771019	 -8760403.231580	-138012890004.749690	 64721387067.438278	 -42784027.960550	-466500504933.558230	 165311959481.652440	 5344786120.744172	508774666508.401180	 552524571110.072270	 12575967597.121273	-773247797768.670650	 -409652331145.351680	 132897167782.245970	
-475601710.781086	 -536764534.590392	 -12222377.081801	38445697679.959068	 26414091522.232624	 3297016764.323683	-77577334374.932175	 76010714863.381424	 4519721915.914408	-147960574879.817140	 37548351010.067940	 -10796553.434358	-147636939470.083800	 37724431304.471825	 16334115.992005	-473363144684.508180	 154299136324.647090	 4989159768.790284	499065387886.147830	 561945004257.623540	 12790385316.791746	-786834519581.325930	 -411021862364.166320	 133337883970.758380	
-466111366.814374	 -545433416.747785	 -12419620.902915	-4429055677.740803	 55173998015.285255	 6829027981.434815	-97932454200.326736	 47899372119.634644	 2855641992.641531	-152586041249.018220	 8647539979.318731	 -11584781.762541	-152963299684.215970	 8594250634.714832	 -30942531.594700	-479714294198.539370	 143118875845.667390	 4628124410.149608	489199831055.832640	 571189470912.772950	 13000797877.342834	-800276016228.541500	 -412315568300.856810	 133753973488.139050	
-456516998.222227	 -553912061.179383	 -12611455.990801	-47440240143.566078	 44209526942.188065	 5483497428.623278	-108311160683.852280	 14827546547.654108	 897882372.014916	-151519165709.453190	 -20600149719.802570	 -13241475.055680	-151168565894.592160	 -20725076114.144100	 -9022023.316448	-485555493309.389160	 131785787762.700740	 4262151942.449748	479181382015.455510	 580255422700.095950	 13207147275.125813	-813575790389.950440	 -413536294091.832890	 134146360795.596500	
-446827901.039403	 -562212690.844210	 -12798682.136274	-68970704194.651199	 11292471084.766808	 1442580350.190677	-107670301646.057300	 -19816288018.718311	 -1152932798.038100	-144763703156.957240	 -49099840103.788254	 -14600119.734911	-145066554639.019100	 -48873117028.383095	 -9211684.484234	-490888194158.308530	 120314018760.827940	 3891699303.802309	469013466214.966250	 589140382666.734250	 13409377132.242975	-826737186583.539670	 -414686721625.488160	 134515917313.964660	
-437047366.908343	 -570347789.733426	 -12982109.617452	-63771505721.682281	 -26445424732.665947	 -3190194766.132900	-96072902889.316422	 -52491919532.182098	 -3087193788.987873	-132590435546.774050	 -75760924491.292587	 -15574320.775858	-132427593424.212920	 -76108483298.113098	 -35385435.164195	-495713751191.018980	 108717301249.997620	 3517210047.857471	458699546845.830510	 597841945776.708250	 13607432707.846184	-839763401156.697020	 -415769382073.888670	 134863465496.171200	
-427174388.521802	 -578329051.370858	 -13162496.127875	-32864582427.203819	 -53179806469.312874	 -6471842222.620125	-74682723733.843765	 -79848779422.041046	 -4706520723.458388	-115414626771.739040	 -99594707990.811020	 -17305566.328081	-115464181327.452240	 -99229080046.474152	 8000895.936103	-500033412734.951480	 97008999166.357498	 3139115824.485611	448243123132.935300	 606357779358.238400	 13801260908.265272	-852657491477.314580	 -416786667228.096800	 135189782511.798430	
-417203567.267451	 -586167102.565530	 -13340576.587505	14178001645.107149	 -50601570134.667336	 -6154338697.154527	-45660258706.149498	 -99053594084.868607	 -5843171054.614550	-93869188655.569427	 -119645257693.345310	 -17658811.243907	-93989137475.554169	 -120010972381.537890	 -49709256.624195	-503848313959.652100	 85202151172.971619	 2757837776.081718	437647728629.324160	 614685623502.957150	 13990810295.978512	-865422384398.283940	 -417740839771.791990	 135495603586.655780	
-407123328.658400	 -593869264.101467	 -13516845.434140	45269366325.850227	 -6548917303.447112	 -744539372.660709	-11964467926.233404	 -108078582242.134350	 -6377103326.871760	-68750006203.961823	 -135150194746.663670	 -19298878.140522	-68507594119.208038	 -134879859237.481830	 11144874.420504	-507159471053.479610	 73309511611.944382	 2373787860.217057	426916929513.987920	 622823291416.849240	 14176031097.503155	-878060884062.164790	 -418634042613.102910	 135781625035.285310	
-396919604.478137	 -601432051.623753	 -13690682.148571	23425468555.857670	 43665358126.826485	 5421604814.804518	22929500349.059132	 -105923183797.051380	 -6249097472.819100	-40979673855.880676	 -145440914528.811040	 -19256982.879155	-41318907343.144585	 -145622400265.264220	 -47981799.909108	-509967776452.532350	 61343589534.817291	 1987370109.907846	416054322892.811520	 630768669723.501950	 14356875210.315134	-890575679108.903930	 -419468307380.099060	 136048507020.457030	
-386588267.351272	 -608846955.012160	 -13861091.621221	-23969119919.921486	 54488392286.715042	 6751062103.501080	55377644750.256966	 -92742530713.990433	 -5468355819.102647	-11642945204.422758	 -150086183063.705780	 -20275497.471874	-11267297567.218388	 -150084488377.002990	 -2119881.676109	-512273994963.791380	 49316686100.416840	 1598981841.728326	405063535104.426210	 638519718722.666630	 14533296208.800911	-902969349344.595950	 -420245562169.964970	 136296876069.735150	
-376127172.785039	 -616110626.295089	 -14027966.070343	-59376636752.537987	 32128307955.196629	 4006217739.585301	81949686089.649918	 -69859888383.332886	 -4113237715.750337	18153179529.071232	 -148836146070.760680	 -20129062.392362	17788943334.483524	 -148734438298.085880	 -30851444.804093	-514078760651.710690	 37240930592.661102	 1209014819.477559	393948220034.315800	 646074472604.248540	 14705249349.073675	-915244371920.709590	 -420967638628.752810	 136527327374.682650	
-365531408.468925	 -623218594.708989	 -14191302.012160	-70038175448.372284	 -4690214501.796537	 -513805354.623637	99806421893.208282	 -39650095938.213219	 -2324357539.724225	47192405838.058556	 -141674361772.233310	 -20150893.678961	47466140849.601471	 -141939620807.236360	 -25360304.795855	-515382574406.028930	 25128315299.416924	 817856380.568450	382712057435.460630	 653431039616.480220	 14872691572.905003	-927403127067.365360	 -421636278430.177120	 136740426894.988540	
-354796589.765574	 -630163315.558753	 -14350926.731261	-53761694168.347565	 -39870983719.016762	 -4832656257.692469	107024732669.104220	 -5296988195.123512	 -290221970.082363	74328071199.840561	 -128845902750.278060	 -20109591.077536	74163189358.066956	 -128518314154.380750	 -4854734.805881	-516185802121.776980	 12990729493.980597	 425890533.637195	371358751257.055910	 660587602193.023930	 15035581510.802143	-939447903420.013790	 -422253139213.451600	 136936713287.286240	
-343920359.453848	 -636935528.783033	 -14506611.303702	-14145018318.017744	 -56860234179.699646	 -6917824380.535694	102824284038.779280	 29552412086.971684	 1773244199.530895	98418984749.420166	 -110790579004.860280	 -19069266.854914	98428088717.403503	 -111174965971.607990	 -46656007.070593	-516488673426.618770	 839992746.060670	 33499035.013374	359892027984.654850	 667542417041.176510	 15193879484.107492	-951380902973.629640	 -422819800032.881160	 137116699675.836120	
-332901532.540787	 -643525566.000551	 -14658163.373031	31956207197.722855	 -36991167025.594025	 -4477406472.707321	87661071943.400406	 61195257331.667999	 3646816238.485510	118460030528.008740	 -88237172319.677948	 -19073159.415921	118595278913.895420	 -87892643291.288818	 13229919.189628	-516291280913.898190	 -11312112225.404190	 -358937549.739603	348315634993.771360	 674293815192.163820	 15347547506.126099	-963204245694.806760	 -423337766366.532710	 137280875280.202840	
-321738159.288806	 -649920579.476940	 -14805013.375091	42664060056.473793	 17265673114.289158	 2185093114.241992	63172757976.547768	 86287821787.631302	 5132536180.667301	133601092297.266600	 -62051141781.463860	 -17369107.946692	133343654527.345180	 -62337101456.230873	 -51699022.852693	-515593579867.304810	 -23453806946.439011	 -751038792.800860	336633338919.145320	 680840202013.898930	 15496549282.290213	-974919973819.507570	 -423808474726.694890	 137429706913.505540	
-310435993.504853	 -656100736.243744	 -14945676.627477	4149803778.453266	 53300908884.521667	 6610071952.783835	31984576451.644661	 102212467028.933300	 6075438448.450187	143169585247.450960	 -33329148721.606476	 -17103472.689501	143512744887.841370	 -33189138523.523144	 10853704.015723	-514395388475.554570	 -35573284611.888687	 -1142423352.013928	324848924041.044920	 687180057185.174190	 15640850209.396111	-986530055862.610470	 -424233296910.225520	 137563640363.590940	
-299012545.541567	 -662053262.958997	 -15079417.719751	-41117200405.158028	 48080728644.170250	 5969529531.149820	-2593905706.245351	 107350746745.988160	 6379717831.866076	146776352563.940730	 -3239179083.293753	 -15407104.326909	146399992036.729830	 -3258190384.273656	 -36214954.574776	-512696388532.728820	 -47658677323.186096	 -1532707912.370318	312966190689.907710	 693311934630.620610	 15780417373.823097	-998036390362.570920	 -424613543921.947390	 137683101668.047270	
-287484198.627306	 -667774557.583009	 -15206465.561692	-66963355865.374916	 17625806803.536457	 2230645234.068962	-36937122523.092026	 101234445844.262190	 6017669610.013157	144230706849.010860	 26958305901.346733	 -14602975.829411	144571313395.958100	 26797213487.045620	 -8290213.013412	-510496126638.625180	 -59698022935.321213	 -1921506115.301609	300988953667.958680	 699234462412.198120	 15915219548.805241	-1009440809381.580900	 -424950469601.197570	 137788498292.576080	
